Name,Price,Rating
"MAONO AU-MH501 Over-Ear Studio Monitoring Headphones for Recording Studio, Youtuber, Music Creation with 50mm Driver and Lightweight Foldable Design","₹2,399",4.1
icall P47 Gaming Over Ear Bluetooth Headphones Wireless with Mic (White),₹392,3.0
"truke Newly Launched BTG 500 Over The Ear Gaming Headphone with 40mm Drivers, 10H of Playtime, Dual Pairing, Gaming Mode (50ms Latency) with RGB LEDs, TF Card with Volume Control, BT 5.4(Metal Black)",₹899,4.1
"truke Buds F1 Ultra True Wireless in Ear Earbuds Spatial Audio Experience, 60H Playtime Ear Buds, Quad Mics Crystal-Clear Calls, Fast Charging, Bluetooth 5.3, Noise Cancellation, Gaming Mode (Black)",₹699,3.8
"PHILIPS Award Winning Wireless On Ear Headphones TAH8506BK, Sleek Design with Noise Cancellation Pro, Upto 60 Hrs of Play time, Touch Control (Black), Sensitivity: 96 dB (1K Hz)","₹9,099",4.2
Audio-Technica ATH-M30X On-Ear Stereo Headphone (Black),"₹6,499",4.6
OneAssist 2 Years Extended Warranty Plan for Headphones Between INR 2001-3000 (E-Mail Delivery),₹349,3.8
"iClever BTH13 Bluetooth Kids Headphones with Mic, Over Ear Headphone Wireless Cat Ear Headphone for Girls Birthday Gift Safe Volume Limited, 45H Playtime, Portable Headset for iPad, Purple","₹2,565",4.4
"Skullcandy Grom Over-Ear Wireless Headphones for Kids, Volume-Limiting to 85dB + 45Hr Playtime + Rapid Charge Override Function, Adjustable Headband Strap & Collapsible Design- Black","₹3,799",4.4
"Daemon Cat Ear Headphones, Wireless Bluetooth & Wired, Over-Ear, Pink, Kids/Teens/Adults, LED Lights, Built-in Mic & Mute Button, Comfortable & Foldable, Multi-Use","₹1,143",3.4
FiiO FA19 10 Balanced Armature in Ear Monitors | Audiophile Earphones with Detachable Pure Silver MMCX Headphone Cable,"₹1,83,618.",4.4
Sony MDR-EX14AP Wired in Ear Headphone with Mic (Black),₹599,3.7
"RTUSIA Small Bluetooth On Ear Headphones Wrap Around Head - Sports Wireless Headset with Built in Microphone and Crystal-Clear Sound, Foldable and Carried in The Purse, and 12-Hour Battery Life, Black","₹1,999",3.7
"soundcore R50I NC by Anker Noise Cancelling in Ear Earbuds,Strong 42Db Adaptive Noise Cancelling,Powerful Bass,45H Playtime,2-in-1 Case and Phone Stand,Ip54,Fast Charge 10Min = 120 Min,Bluetooth 5.4","₹1,379",4.0
"Logitech H540 Stereo Wired Headphones On Ear Headphones With Mic With Noise-Cancelling Usb, On Ear Controls, Mute Indicator Light, Pc/Mac/Laptop - (Black)","₹3,993",4.0
"pTron Tangentbeat in Ear Bluetooth 5.0 Wireless Headphones with Mic, Deep Bass, 10mm Drivers, Clear Calls, Dual Pairing, Fast Charging, Magnetic Buds, Voice Assistant & IPX4 Wireless Neckband (Black",₹549,3.8
